Episode,Total_Reward,Avg_Wait_Time
1233,-145.67987012987012,5.368932038834951
1234,-147.6595238095238,4.683168316831683
1235,-105.10714285714286,4.461538461538462
1236,-179.66428571428574,6.365384615384615
1237,-136.56666666666666,5.038461538461538
1238,-139.92857142857142,7.0
1239,-147.04285714285714,5.027777777777778
1240,-117.93571428571428,4.617647058823529
1241,-121.21190476190476,4.699029126213592
1242,-132.73571428571427,5.8
1243,-236.77857142857144,8.048543689320388
1244,-104.5978354978355,4.611111111111111
1245,-102.2702380952381,4.534653465346534
1246,-108.73939393939393,4.861386138613861
1247,-158.87472527472525,5.485148514851486
1248,-215.82142857142858,7.495145631067961
1249,-104.00357142857143,4.42
1250,-104.80595238095239,4.7075471698113205
1251,-89.19404761904761,4.485714285714286
1252,-179.2785714285714,7.028301886792453
1253,-133.77499999999998,4.87
1254,-109.75714285714285,5.281553398058253
1255,-96.81190476190476,4.485714285714286
1256,-119.35238095238097,5.689320388349515
1257,-109.76904761904763,4.861386138613861
1258,-131.68571428571428,5.542857142857143
1259,-130.3642857142857,5.514563106796117
1260,-147.38809523809522,5.689320388349515
1261,-159.21428571428572,6.465346534653466
1262,-115.16428571428571,4.653465346534653
1263,-130.65151515151516,5.470588235294118
1264,-142.2008658008658,5.411764705882353
1265,-95.16190476190476,4.407766990291262
1266,-129.30357142857144,5.53
1267,-168.4714285714286,6.529411764705882
1268,-106.99761904761904,4.96
1269,-138.81428571428572,6.048076923076923
1270,-100.49902597402598,4.6923076923076925
1271,-141.04166666666669,4.942857142857143
1272,-123.89285714285714,4.882352941176471
1273,-148.72857142857143,5.900990099009901
1274,-96.1167748917749,4.7075471698113205
1275,-157.72619047619048,6.088235294117647
1276,-124.20000000000002,5.470588235294118
1277,-132.51904761904763,5.544554455445544
1278,-138.14285714285714,5.782178217821782
1279,-127.21666666666668,6.213592233009709
1280,-104.12023809523811,4.757281553398058
1281,-105.21904761904761,4.9
1282,-143.93030303030304,6.714285714285714
1283,-108.58928571428571,4.685714285714286
1284,-191.0,6.048076923076923
1285,-102.36201298701297,4.534653465346534
1286,-147.7761904761905,6.4
1287,-179.12142857142854,5.89
1288,-126.88809523809525,5.17
1289,-175.42142857142858,7.42
1290,-113.42857142857143,4.647058823529412
1291,-102.51699134199136,4.679245283018868
1292,-142.42857142857142,4.87378640776699
1293,-180.20952380952383,7.230769230769231
1294,-162.84285714285716,7.203883495145631
1295,-182.5772727272727,6.653846153846154
1296,-143.14393939393938,5.269230769230769
1297,-101.57142857142856,4.712871287128713
1298,-209.87142857142857,7.349514563106796
1299,-118.09285714285713,4.48
1300,-118.77857142857142,4.735294117647059
1301,-200.34285714285716,7.823529411764706
1302,-98.4392857142857,4.588235294117647
1303,-145.56428571428572,5.165048543689321
1304,-168.58214285714286,5.428571428571429
1305,-101.6478354978355,4.542857142857143
1306,-191.12900432900435,7.529411764705882
1307,-159.07857142857142,7.0
1308,-172.12857142857143,6.803738317757009
1309,-118.96926406926407,5.74
1310,-114.89999999999999,4.548076923076923
1311,-158.18571428571425,6.82
1312,-128.80714285714288,5.128712871287129
1313,-125.34545454545454,5.106796116504855
1314,-153.9,5.211538461538462
1315,-163.75595238095238,5.685714285714286
1316,-143.9896103896104,6.155339805825243
1317,-103.19880952380953,4.63
1318,-207.08571428571432,6.485714285714286
1319,-99.9952380952381,4.51
1320,-103.03214285714286,4.676470588235294
1321,-172.62142857142857,7.378640776699029
1322,-128.48116883116884,4.548076923076923
1323,-162.49761904761905,6.228571428571429
1324,-105.1,4.4
1325,-137.13181818181818,6.446601941747573
1326,-106.35,4.36
1327,-99.9357142857143,4.42
1328,-176.71904761904764,5.125
1329,-154.12142857142857,6.7
1330,-114.01547619047619,5.14
1331,-95.025,4.920792079207921
1332,-128.56428571428572,4.5
1333,-124.08095238095238,4.8076923076923075
1334,-103.64999999999999,4.594059405940594
1335,-172.27142857142857,6.554455445544554
1336,-122.57857142857142,4.81
1337,-149.94285714285715,5.65
1338,-156.63116883116885,6.46
1339,-147.4857142857143,6.9423076923076925
1340,-107.93214285714285,4.8076923076923075
1341,-172.14999999999998,7.235294117647059
1342,-105.47261904761903,4.699029126213592
1343,-105.8345238095238,4.495145631067961
1344,-128.45714285714286,5.069306930693069
1345,-137.97142857142856,5.603960396039604
1346,-132.25476190476192,5.470588235294118
1347,-121.0,5.093457943925234
1348,-140.1909090909091,5.5
1349,-157.6309523809524,5.019417475728155
1350,-148.17857142857142,6.365384615384615
1351,-138.71428571428572,5.92
1352,-147.34999999999997,5.811320754716981
1353,-116.275,4.882352941176471
1354,-101.7059523809524,4.534653465346534
1355,-115.31904761904762,5.336633663366337
1356,-100.23690476190475,4.4766355140186915
1357,-157.82857142857142,6.176470588235294
1358,-167.11904761904762,6.1
1359,-88.14880952380953,4.728155339805825
1360,-125.45519480519481,5.685714285714286
1361,-101.76818181818182,4.742574257425742
1362,-114.64761904761905,4.9714285714285715
1363,-170.6551948051948,5.871287128712871
1364,-103.19999999999999,4.6571428571428575
1365,-85.15,4.623762376237623
1366,-162.5666666666667,5.289719626168225
1367,-201.46666666666667,7.5049504950495045
1368,-155.61190476190478,5.444444444444445
1369,-143.52857142857144,6.079207920792079
1370,-112.53333333333335,4.735294117647059
1371,-140.97619047619048,5.08
1372,-106.70595238095237,4.778846153846154
1373,-142.9738095238095,5.371428571428571
1374,-118.8147186147186,5.544554455445544
1375,-113.31190476190476,4.8316831683168315
1376,-171.71904761904764,6.257425742574258
1377,-96.66428571428571,4.534653465346534
1378,-110.99642857142858,4.644859813084112
1379,-95.0,4.475247524752476
1380,-121.38571428571429,4.63
1381,-130.73593073593074,5.86
1382,-124.22857142857144,6.155339805825243
1383,-151.33626373626373,6.970873786407767
1384,-100.50238095238096,4.605769230769231
1385,-128.1,5.777777777777778
1386,-170.3,6.382352941176471
1387,-130.16318681318683,5.6
1388,-117.42500000000001,4.980769230769231
1389,-114.47884615384615,4.99
1390,-110.4762987012987,4.911764705882353
1391,-105.46547619047618,4.87378640776699
1392,-141.625,5.132075471698113
1393,-84.69318181818181,4.51
1394,-120.55952380952381,4.588235294117647
1395,-104.14285714285715,4.705882352941177
1396,-123.31428571428572,5.352941176470588
1397,-140.62857142857146,6.914285714285715
1398,-192.9857142857143,7.0588235294117645
1399,-101.55357142857144,4.611650485436893
1400,-96.05887445887446,4.475247524752476
1401,-137.85714285714283,5.805825242718447
1402,-107.8809523809524,4.6923076923076925
1403,-112.23809523809524,4.51
1404,-97.97500000000001,4.566037735849057
1405,-168.55952380952382,6.826923076923077
1406,-116.54807692307692,4.815533980582524
1407,-90.43214285714286,4.378640776699029
1408,-155.26666666666665,6.823529411764706
1409,-146.4142857142857,7.262135922330097
1410,-93.89331501831501,4.588785046728972
1411,-123.26666666666668,5.86
1412,-153.26666666666665,6.134615384615385
1413,-162.34285714285716,6.213592233009709
1414,-122.10714285714286,4.735849056603773
1415,-115.12261904761904,4.953271028037383
1416,-131.55,6.16
1417,-124.925,4.9411764705882355
1418,-132.62857142857143,5.5
1419,-134.2357142857143,5.08
1420,-136.7452380952381,6.038834951456311
1421,-144.33809523809524,6.823529411764706
1422,-90.37164502164502,4.63
1423,-148.59448051948056,6.216216216216216
1424,-104.76785714285715,4.4411764705882355
1425,-101.79047619047618,4.699029126213592
1426,-158.5904761904762,6.176470588235294
1427,-155.90714285714284,6.411764705882353
1428,-126.86428571428571,5.223300970873787
1429,-166.72857142857143,6.28
1430,-86.36904761904762,4.6923076923076925
1431,-122.87500000000001,5.5
1432,-161.04285714285714,6.1923076923076925
1433,-129.39761904761906,5.485148514851486
1434,-132.38571428571427,5.5588235294117645
1435,-194.53571428571425,7.54
1436,-178.88095238095238,5.310679611650485
1437,-118.42857142857144,6.018691588785047
1438,-106.73690476190477,4.485714285714286
1439,-95.97662337662338,4.481132075471698
1440,-106.85357142857141,4.679245283018868
1441,-162.89761904761906,7.622641509433962
1442,-120.40714285714286,5.310679611650485
1443,-146.16309523809525,6.242718446601942
1444,-129.87857142857143,6.46
1445,-89.98214285714286,4.51
1446,-137.72619047619048,6.1
1447,-96.13214285714287,4.676470588235294
1448,-90.63463203463203,4.39
1449,-116.8892857142857,4.772277227722772
1450,-114.66753246753245,5.56
1451,-126.92175324675324,5.310679611650485
1452,-204.4142857142857,7.428571428571429
1453,-179.91428571428574,6.647058823529412
1454,-131.56493506493507,5.68
1455,-146.99285714285713,5.951456310679611
1456,-126.93571428571428,5.783018867924528
1457,-101.31904761904762,4.5046728971962615
1458,-100.75357142857143,4.5049504950495045
1459,-133.69285714285712,6.555555555555555
1460,-182.2396103896104,6.884615384615385
1461,-193.5952380952381,7.145631067961165
1462,-141.6818181818182,5.86
1463,-148.3857142857143,6.19
1464,-107.84761904761906,4.679245283018868
1465,-163.4047619047619,6.294117647058823
1466,-159.24285714285713,6.732673267326732
1467,-119.96904761904763,4.653465346534653
1468,-123.02261904761905,4.932038834951456
1469,-137.7392857142857,5.235294117647059
1470,-140.22402597402598,5.0
1471,-125.93690476190476,5.44
1472,-158.87857142857143,6.673267326732673
1473,-147.57857142857145,6.186915887850467
1474,-108.36071428571428,4.962264150943396
1475,-133.29285714285714,5.336633663366337
1476,-182.27380952380952,5.5576923076923075
1477,-98.98214285714288,4.6
1478,-144.49285714285713,5.306930693069307
1479,-145.86623376623376,6.504854368932039
1480,-208.76190476190476,6.823529411764706
1481,-140.3309523809524,6.52
1482,-112.53116883116883,4.772277227722772
1483,-124.87857142857142,5.514563106796117
1484,-134.7077922077922,5.663366336633663
1485,-137.7,5.0588235294117645
1486,-102.76071428571429,4.617647058823529
1487,-104.64166666666667,4.932038834951456
1488,-141.3744588744589,6.138613861386139
1489,-186.6809523809524,7.6
1490,-99.58571428571427,4.5327102803738315
1491,-145.1642857142857,5.7227722772277225
1492,-95.6392857142857,4.48
1493,-93.81428571428572,4.605769230769231
1494,-141.63690476190476,5.2772277227722775
1495,-138.39285714285717,5.588235294117647
1496,-104.74285714285713,4.6
1497,-140.99761904761903,5.542857142857143
1498,-153.0095238095238,5.98
1499,-123.24450549450547,5.788461538461538
1500,-100.88571428571427,4.5049504950495045
1501,-139.95,4.9504950495049505
1502,-130.61569264069266,5.485436893203883
1503,-125.68928571428572,4.9
1504,-121.68333333333332,4.51
1505,-138.50000000000003,5.572815533980583
1506,-142.36666666666667,6.171428571428572
1507,-165.29999999999998,6.88
1508,-129.73333333333332,5.529411764705882
1509,-143.34047619047618,5.617647058823529
1510,-197.4064935064935,6.881188118811881
1511,-136.3095238095238,5.245283018867925
1512,-142.45952380952383,4.970588235294118
1513,-124.88636363636364,5.08
1514,-183.80000000000004,6.911764705882353
1515,-160.83809523809524,7.676470588235294
1516,-196.7809523809524,7.364485981308412
1517,-142.0190476190476,5.0588235294117645
1518,-137.15844155844155,6.76
1519,-111.89880952380952,4.852941176470588
1520,-113.34642857142856,4.836538461538462
1521,-168.92857142857142,7.0
1522,-145.69523809523807,6.435643564356436
1523,-138.8642857142857,5.631067961165049
1524,-83.32640692640693,4.81
1525,-166.81666666666663,6.480769230769231
1526,-169.58928571428575,6.2924528301886795
1527,-165.49285714285713,6.679611650485437
1528,-105.04880952380952,4.742574257425742
1529,-170.51904761904763,7.495145631067961
1530,-105.50714285714285,4.75
1531,-145.03571428571428,6.2075471698113205
1532,-123.175,4.685714285714286
1533,-98.68095238095239,5.096153846153846
1534,-113.00714285714287,4.6
1535,-144.75357142857143,5.355769230769231
1536,-102.18928571428573,4.828571428571428
1537,-129.61904761904762,5.176470588235294
1538,-148.5952380952381,6.04
1539,-140.7738095238095,4.772277227722772
1540,-110.33095238095241,5.153846153846154
1541,-180.54285714285712,7.326732673267327
1542,-138.80000000000004,6.04
1543,-149.35,5.23
1544,-136.61428571428573,5.281553398058253
1545,-102.39545454545456,4.534653465346534
1546,-101.72402597402599,4.714285714285714
1547,-178.5285714285714,6.673267326732673
1548,-141.86785714285713,5.628571428571429
1549,-134.37142857142857,6.46
1550,-138.84047619047618,6.221153846153846
1551,-94.47857142857143,4.685714285714286
1552,-139.30714285714285,4.576923076923077
1553,-99.64285714285712,4.683168316831683
1554,-168.61428571428573,6.571428571428571
1555,-95.88354978354978,4.75
1556,-91.90616883116883,4.457142857142857
1557,-137.20476190476188,5.74
1558,-151.45714285714288,6.28
1559,-184.2,6.88
1560,-150.52142857142857,6.330097087378641
1561,-136.92142857142858,5.6571428571428575
1562,-119.46785714285714,4.705882352941177
1563,-225.2547619047619,7.267326732673268
1564,-103.89523809523808,4.801980198019802
1565,-126.20238095238095,5.323529411764706
1566,-99.98571428571428,4.894230769230769
1567,-177.6025974025974,6.596153846153846
1568,-150.08333333333334,5.514018691588785
1569,-162.0666666666667,6.910891089108911
1570,-173.75324675324674,6.714285714285714
1571,-264.7227272727273,7.3173076923076925
1572,-100.99047619047619,4.5046728971962615
1573,-128.4,5.366336633663367
1574,-142.54999999999998,4.801980198019802
1575,-155.1,6.213592233009709
1576,-104.30238095238096,4.527777777777778
1577,-116.96428571428572,4.534653465346534
1578,-151.06731601731602,5.669811320754717
1579,-97.62857142857143,4.548076923076923
1580,-157.63095238095238,6.108910891089109
1581,-92.22532467532467,4.78
1582,-118.08831168831169,4.548076923076923
1583,-129.0,4.69
1584,-120.02445887445887,5.900990099009901
1585,-139.675,4.8316831683168315
1586,-114.53928571428573,4.5
1587,-224.3,7.75
1588,-99.9559523809524,4.794117647058823
1589,-108.39285714285715,4.5504587155963305
1590,-137.1642857142857,4.537735849056604
1591,-143.7714285714286,5.56
1592,-164.03571428571428,7.02970297029703
1593,-154.55,6.04
1594,-122.60714285714286,5.077669902912621
1595,-127.65259740259741,4.923076923076923
1596,-155.31785714285715,5.386792452830188
1597,-132.48333333333335,5.714285714285714
1598,-116.06558441558441,4.778846153846154
1599,-115.52646520146521,4.8076923076923075
1600,-140.54090909090908,6.138613861386139
1601,-128.86785714285713,5.3584905660377355
1602,-102.41428571428573,4.794117647058823
1603,-108.36309523809524,4.742574257425742
1604,-143.37142857142857,6.762376237623762
1605,-106.30714285714286,4.72
1606,-175.69523809523807,8.458715596330276
1607,-164.65238095238095,6.470588235294118
1608,-171.12857142857143,6.0
1609,-160.63809523809525,6.3076923076923075
1610,-134.45357142857142,5.03960396039604
1611,-126.08690476190478,5.019417475728155
1612,-133.5,5.03960396039604
1613,-111.78571428571429,4.683168316831683
1614,-124.54285714285713,4.6
1615,-148.58333333333331,5.689320388349515
1616,-143.16813186813184,6.571428571428571
1617,-199.8904761904762,6.913461538461538
1618,-100.9452380952381,4.75
1619,-125.6857142857143,4.576923076923077
1620,-134.31785714285712,4.9504950495049505
1621,-167.1,5.689320388349515
1622,-130.33571428571426,6.009708737864078
1623,-123.32857142857142,4.623762376237623
1624,-114.65281385281386,5.782178217821782
1625,-153.20000000000002,5.841584158415841
1626,-119.19285714285715,4.8076923076923075
1627,-105.77738095238097,4.588235294117647
1628,-156.45,5.811881188118812
1629,-139.14999999999998,5.514018691588785
1630,-196.36428571428576,7.42
1631,-108.55833333333334,4.8076923076923075
1632,-119.63214285714287,4.813084112149533
1633,-103.10357142857143,4.728155339805825
1634,-153.2588744588745,6.529411764705882
1635,-109.80357142857142,4.623762376237623
1636,-123.5909090909091,5.00990099009901
1637,-93.14404761904763,4.514285714285714
1638,-157.11190476190475,5.205882352941177
1639,-130.27261904761906,5.613207547169812
1640,-88.3202380952381,4.553398058252427
1641,-137.33333333333334,6.0
1642,-178.925,5.794392523364486
1643,-106.91190476190476,4.485714285714286
1644,-87.4173076923077,4.823529411764706
1645,-194.28571428571428,6.446601941747573
1646,-153.9357142857143,5.83
1647,-168.31428571428572,6.294117647058823
1648,-135.62857142857143,5.764705882352941
1649,-177.00714285714284,7.33
1650,-136.98571428571427,5.71
1651,-134.5,5.882352941176471
1652,-104.61093073593075,4.588235294117647
1653,-175.5705882352941,6.70873786407767
1654,-138.33333333333334,5.930693069306931
1655,-101.55259740259739,4.735294117647059
1656,-128.6,5.5
1657,-110.5107142857143,4.66
1658,-146.1642857142857,6.64
1659,-123.36818181818181,5.98
1660,-114.06666666666666,4.623762376237623
1661,-108.125,5.00990099009901
1662,-162.34285714285716,6.538461538461538
1663,-114.20238095238098,4.911764705882353
1664,-156.36666666666667,6.653846153846154
1665,-104.18214285714286,4.66
1666,-186.30476190476193,6.97029702970297
1667,-153.44880952380953,5.893203883495145
1668,-180.45714285714286,6.346534653465347
1669,-167.4357142857143,5.47
1670,-125.14880952380953,5.057142857142857
1671,-112.69588744588746,4.927272727272728
1672,-114.38333333333333,5.088235294117647
1673,-141.84523809523807,5.571428571428571
1674,-163.22857142857143,5.455445544554456
1675,-101.55238095238096,4.36
1676,-166.67142857142858,6.198019801980198
1677,-109.02857142857144,4.9
1678,-128.0952380952381,5.485148514851486
1679,-95.64448051948052,4.757281553398058
1680,-106.675,4.39
1681,-140.75714285714287,5.841584158415841
1682,-138.91515151515154,5.23
1683,-125.19999999999999,4.961165048543689
1684,-130.44642857142856,4.735849056603773
1685,-148.62142857142854,5.176470588235294
1686,-131.37857142857143,5.323529411764706
1687,-104.6142857142857,4.470588235294118
1688,-117.53214285714284,4.852941176470588
1689,-152.60000000000002,5.98
1690,-157.75714285714284,5.89
1691,-122.45714285714286,4.721153846153846
1692,-161.66190476190476,6.970873786407767
1693,-109.0690476190476,4.611111111111111
1694,-123.9202380952381,4.99
1695,-153.03636363636363,7.0
1696,-142.33214285714286,5.306930693069307
1697,-96.03333333333332,4.852941176470588
1698,-105.5,4.815533980582524
1699,-118.84285714285714,5.019417475728155
1700,-109.79642857142858,4.742574257425742
1701,-111.0107142857143,4.742574257425742
1702,-97.69761904761904,4.786407766990291
1703,-102.13333333333334,4.524271844660194
1704,-116.46428571428571,4.902912621359223
1705,-119.69166666666666,5.057142857142857
1706,-194.58571428571432,7.12
1707,-111.92380952380952,4.72
1708,-119.53982683982684,5.158415841584159
1709,-138.5,5.990384615384615
1710,-163.70000000000002,6.716981132075472
1711,-128.35,5.326923076923077
1712,-107.54329004329006,4.6923076923076925
1713,-134.14615384615382,5.828571428571428
1714,-142.71904761904761,6.742857142857143
1715,-181.69285714285712,7.39
1716,-153.8892857142857,5.705882352941177
1717,-160.04999999999998,6.88
1718,-110.11428571428571,4.5
1719,-115.64166666666665,4.772277227722772
1720,-163.34761904761902,6.854368932038835
1721,-139.11428571428573,6.705882352941177
1722,-100.5642857142857,4.647058823529412
1723,-88.01666666666667,4.470588235294118
1724,-99.0142857142857,4.644859813084112
1725,-129.73809523809524,5.689320388349515
1726,-169.77142857142854,5.885714285714286
1727,-178.36666666666667,5.833333333333333
1728,-115.73571428571428,4.891089108910891
1729,-107.4702380952381,5.037383177570093
1730,-136.0,5.841584158415841
1731,-145.24761904761903,5.0
1732,-97.37380952380953,4.75
1733,-153.17142857142858,5.647058823529412
1734,-115.19166666666666,4.623762376237623
1735,-125.66428571428573,5.882352941176471
1736,-117.12500000000001,5.235294117647059
1737,-113.6396103896104,4.951923076923077
1738,-106.02857142857142,4.548076923076923
1739,-165.91190476190476,6.451923076923077
1740,-118.33571428571427,4.764705882352941
1741,-140.64805194805194,6.679611650485437
1742,-105.60000000000001,4.529411764705882
1743,-159.27142857142857,6.912621359223301
1744,-111.84642857142856,4.617647058823529
1745,-182.45,5.96039603960396
1746,-96.84285714285716,4.8316831683168315
1747,-108.91190476190476,4.786407766990291
1748,-214.21536796536793,7.757009345794392
1749,-105.69285714285714,4.4411764705882355
1750,-129.25757575757575,5.53
1751,-99.39285714285715,4.786407766990291
1752,-139.42142857142855,5.92
1753,-110.65357142857144,4.63
1754,-101.50119047619047,4.548076923076923
1755,-107.00714285714284,4.588235294117647
1756,-110.26071428571427,4.786407766990291
1757,-128.36785714285713,5.470588235294118
1758,-102.30119047619048,4.339622641509434
1759,-155.55238095238096,5.25
1760,-146.06785714285712,5.019417475728155
1761,-179.97142857142862,6.792079207920792
1762,-160.74285714285716,6.470588235294118
1763,-155.4,7.0594059405940595
1764,-192.14285714285714,7.96
1765,-107.9159090909091,4.833333333333333
1766,-128.34404761904761,4.932038834951456
1767,-133.2202380952381,5.396039603960396
1768,-100.89047619047619,4.475247524752476
1769,-113.73928571428573,4.87378640776699
1770,-115.14999999999999,4.415841584158416
1771,-117.61428571428571,4.757281553398058
1772,-104.6,4.564356435643564
1773,-110.7642857142857,5.205882352941177
1774,-166.3047619047619,7.115384615384615
1775,-187.7,6.079207920792079
1776,-162.8595238095238,6.584158415841584
1777,-114.93809523809523,4.8076923076923075
1778,-118.87857142857143,4.640776699029126
1779,-127.58214285714287,4.891089108910891
1780,-154.78690476190474,6.73
1781,-106.36785714285716,4.564356435643564
1782,-110.725,4.75
1783,-159.30000000000004,5.6571428571428575
1784,-120.89285714285714,5.165048543689321
1785,-115.8,4.735294117647059
1786,-200.1904761904762,6.9405940594059405
1787,-165.51785714285714,5.310679611650485
1788,-125.19999999999999,4.39
1789,-146.6845238095238,6.01980198019802
1790,-131.64285714285714,4.84
1791,-119.86904761904763,4.9714285714285715
1792,-164.80714285714285,6.732673267326732
1793,-178.01428571428573,5.529411764705882
1794,-151.77142857142854,5.834951456310679
1795,-146.85357142857143,5.705882352941177
1796,-103.96190476190476,4.54
1797,-117.575,5.247524752475248
1798,-196.3714285714286,6.742857142857143
1799,-123.9857142857143,4.6
1800,-109.05952380952381,4.885714285714286
1801,-103.07142857142857,4.5588235294117645
1802,-103.92142857142858,4.72
1803,-101.52857142857144,4.588235294117647
1804,-113.07857142857144,4.75
1805,-191.52142857142857,6.643564356435643
1806,-191.32142857142858,7.54
1807,-159.71904761904761,7.375
1808,-157.52738095238095,5.128712871287129
1809,-167.93333333333334,5.89622641509434
1810,-105.66428571428571,4.81
1811,-115.65714285714286,4.778846153846154
1812,-125.76666666666668,5.228571428571429
1813,-148.41666666666669,6.64
1814,-143.35000000000002,5.644230769230769
1815,-107.43571428571428,4.728155339805825
1816,-98.48214285714286,5.02
1817,-107.06309523809524,4.813084112149533
1818,-96.46904761904761,4.39
1819,-117.3607142857143,4.786407766990291
1820,-167.48928571428573,6.6826923076923075
1821,-154.9797619047619,6.554455445544554
1822,-135.9,6.176470588235294
1823,-143.11612554112554,6.91
1824,-121.77857142857142,5.0588235294117645
1825,-140.82857142857142,5.86
1826,-147.38181818181818,5.485148514851486
1827,-141.51071428571427,4.882352941176471
1828,-119.29285714285716,5.485714285714286
1829,-97.17857142857143,4.24
1830,-163.26666666666668,7.115384615384615
1831,-156.55357142857144,5.2
1832,-130.18571428571428,4.8076923076923075
1833,-92.99805194805195,4.683168316831683
1834,-160.96255411255416,6.792079207920792
1835,-172.5,5.98
1836,-149.46428571428572,6.097087378640777
1837,-172.3940476190476,6.584158415841584
1838,-155.4202380952381,5.96039603960396
1839,-130.35000000000002,4.5588235294117645
1840,-151.42857142857144,5.882352941176471
1841,-116.48571428571428,4.908256880733945
1842,-111.02499999999999,4.84
1843,-98.36071428571427,4.75
1844,-152.0,5.11
1845,-121.85000000000001,4.742574257425742
1846,-104.25595238095238,4.66
1847,-142.8603896103896,6.58
1848,-145.1214285714286,5.742857142857143
1849,-112.2,4.801980198019802
1850,-148.16428571428574,6.316831683168317
1851,-169.77142857142857,6.52
1852,-123.51547619047619,5.10377358490566
1853,-98.21428571428572,4.594059405940594
1854,-110.05876623376625,4.81
1855,-99.02305194805196,4.699029126213592
1856,-131.48809523809524,5.336633663366337
1857,-133.32857142857142,4.885714285714286
1858,-146.7207792207792,6.235294117647059
1859,-111.78214285714284,4.961165048543689
1860,-131.33863636363637,4.9
1861,-188.36190476190475,6.650485436893204
1862,-130.33095238095234,6.01980198019802
1863,-116.69642857142857,5.0
1864,-124.4064935064935,6.04
1865,-135.74523809523808,5.306930693069307
1866,-121.66071428571429,4.9
1867,-137.88690476190476,5.8
1868,-119.89285714285715,4.891089108910891
1869,-108.87142857142857,4.852941176470588
1870,-107.20714285714286,4.742574257425742
1871,-112.03809523809525,5.149532710280374
1872,-114.68452380952381,4.6
1873,-107.75714285714285,4.823529411764706
1874,-120.72142857142858,4.84
1875,-111.92857142857143,4.676470588235294
1876,-193.48658008658012,6.676470588235294
1877,-98.4047619047619,4.356435643564357
1878,-142.07857142857145,6.732673267326732
1879,-126.13333333333333,5.99009900990099
1880,-114.66428571428571,4.699029126213592
1881,-164.97142857142853,6.221153846153846
1882,-171.07142857142853,6.653846153846154
1883,-100.33571428571427,4.865384615384615
1884,-136.9714285714286,5.676470588235294
1885,-123.825,4.57
1886,-112.2904761904762,4.699029126213592
1887,-142.41428571428574,4.9
1888,-111.47261904761905,4.801980198019802
1889,-113.21785714285716,4.564356435643564
1890,-104.84675324675325,4.844660194174757
1891,-158.1357142857143,6.352941176470588
1892,-95.32857142857144,4.721153846153846
1893,-116.25952380952381,5.0673076923076925
1894,-153.97857142857143,5.631067961165049
1895,-115.81428571428572,4.877358490566038
1896,-101.28333333333332,4.58252427184466
1897,-165.7153846153846,7.54
1898,-103.9,4.63
1899,-150.30714285714288,5.371428571428571
1900,-136.7940476190476,5.047169811320755
1901,-146.75,4.942857142857143
1902,-155.86266233766236,6.852941176470588
1903,-102.58333333333334,4.548076923076923
1904,-120.11785714285715,4.891089108910891
1905,-114.74880952380953,4.742574257425742
1906,-106.2060606060606,4.457142857142857
1907,-139.55714285714288,6.514285714285714
1908,-119.46428571428572,5.339805825242719
1909,-125.16547619047618,4.99
1910,-139.0892857142857,5.252427184466019
1911,-171.0357142857143,7.088235294117647
1912,-112.79285714285714,4.663461538461538
1913,-159.6681818181818,6.910891089108911
1914,-99.78571428571429,4.634615384615385
1915,-172.71785714285716,6.798076923076923
1916,-136.1214285714286,5.871287128712871
1917,-104.45714285714287,4.611650485436893
1918,-140.27272727272728,4.712871287128713
1919,-114.34761904761903,5.415094339622642
1920,-100.2559523809524,4.647058823529412
1921,-141.51753246753248,6.792079207920792
1922,-164.28016983016983,7.235294117647059
1923,-148.24761904761903,5.294117647058823
1924,-157.11904761904762,5.9245283018867925
1925,-150.1357142857143,5.9714285714285715
1926,-114.21017316017317,5.2
1927,-103.95974025974027,4.844660194174757
1928,-121.97380952380952,4.495145631067961
1929,-103.39047619047619,4.571428571428571
1930,-111.15357142857142,4.8316831683168315
1931,-156.44642857142856,5.114285714285714
1932,-108.36785714285713,4.84
1933,-106.40119047619048,4.932038834951456
1934,-122.18333333333332,4.857142857142857
1935,-114.53214285714284,4.980769230769231
1936,-147.83333333333334,6.97029702970297
1937,-115.64761904761903,4.980769230769231
1938,-157.00714285714287,6.4950495049504955
1939,-97.27499999999999,4.99
1940,-155.86428571428573,5.89
1941,-99.6,4.942857142857143
1942,-101.38571428571429,4.78
1943,-142.70194805194805,6.278846153846154
1944,-97.93939393939392,4.623762376237623
1945,-140.93809523809526,6.0588235294117645
1946,-118.65714285714286,4.911764705882353
1947,-140.70714285714286,5.0673076923076925
1948,-114.17857142857143,4.5
1949,-134.17532467532467,6.6138613861386135
1950,-116.86363636363635,5.718446601941747
1951,-131.19642857142858,4.650943396226415
1952,-144.8642857142857,5.74
1953,-92.15714285714286,4.529411764705882
1954,-99.17532467532467,4.564356435643564
1955,-107.84285714285714,4.820754716981132
1956,-122.3142857142857,4.861386138613861
1957,-161.1147186147186,7.3
1958,-106.725,4.445544554455446
1959,-171.83214285714286,6.04
1960,-226.83333333333334,7.712871287128713
1961,-108.37857142857143,4.63
1962,-91.55595238095239,4.712871287128713
1963,-127.4538961038961,5.08
1964,-107.96212121212122,4.42
1965,-113.17532467532466,4.8316831683168315
1966,-104.68214285714286,4.712871287128713
1967,-110.44675324675323,5.0
1968,-90.12857142857143,4.605769230769231
1969,-92.61212121212121,4.611111111111111
1970,-96.57857142857144,4.772277227722772
1971,-113.02619047619046,4.8316831683168315
1972,-99.70389610389608,4.8076923076923075
